trade_id,amount,currency
75682,6350,EUR
75683,9235,USD
75684,21662,GBP
75685,15092,GBP
75686,14242,GBP
75687,38352,EUR
75688,16740,GBP
75689,42007,EUR
75690,12822,EUR
75691,25696,USD
75692,36003,USD
75693,21048,EUR
75694,22469,EUR
75695,23134,GBP
75696,13823,USD
75697,41708,GBP
75698,14800,GBP
75699,43528,GBP
75700,18671,USD
75701,22129,EUR
75702,17816,EUR
75703,39523,USD
75704,23569,USD
75705,37331,USD
75706,4580,GBP
75707,29327,EUR
75708,7762,GBP
75709,21342,USD
75710,46096,USD
75711,7255,GBP
75712,39334,GBP
75713,204,USD
75714,19595,USD
75715,43378,USD
75716,6668,USD
75717,32074,USD
75718,35400,EUR
75719,47212,GBP
75720,7769,GBP
75721,36092,USD
75722,32657,USD
75723,41964,USD
75724,35045,EUR
75725,40964,EUR
75726,19277,GBP
75727,34514,EUR
75728,20267,EUR
75729,9848,EUR
75730,29404,EUR
75731,38186,EUR
75732,18043,GBP
75733,13095,EUR
75734,10160,USD
75735,26017,USD
75736,24269,GBP
75737,10917,EUR
75738,1462,USD
75739,39964,EUR
75740,18208,EUR
75741,5613,GBP
75742,14360,EUR
75743,49562,USD
75744,15073,USD
75745,40844,EUR
75746,16795,USD
75747,41679,USD
75748,2928,USD
75749,25352,GBP
75750,46798,USD
75751,11645,USD
75752,15346,GBP
75753,13940,USD
75754,27019,USD
75755,30139,EUR
75756,13493,GBP
75757,35782,USD
75758,13682,GBP
75759,24482,USD
75760,10278,GBP
75761,44345,EUR
75762,11766,USD
75763,4050,GBP
75764,15377,GBP
75765,45359,GBP
75766,17963,USD
75767,2015,USD
75768,8070,EUR
75769,7781,GBP
75770,36471,USD
75771,29137,USD
75772,47903,USD
75773,28376,EUR
75774,22274,USD
75775,917,EUR
75776,30969,USD
75777,32161,USD
75778,6590,USD
75779,16898,GBP
75780,3345,EUR
75781,14731,EUR
75782,11597,EUR
75783,40208,USD
75784,18210,USD
75785,40579,USD
75786,23909,USD
75787,5876,EUR
75788,49784,EUR
75789,3976,GBP
75790,11418,GBP
75791,8699,EUR
75792,13994,USD
75793,41279,EUR
75794,31679,USD
75795,30328,GBP
75796,38153,GBP
75797,22312,GBP
75798,14150,GBP
75799,21108,GBP
75800,120,EUR
75801,30945,EUR
75802,8602,EUR
75803,8194,EUR
75804,13448,GBP
75805,27092,USD
75806,2166,USD
75807,42446,EUR
75808,29124,EUR
75809,13221,USD
75810,19579,EUR
75811,9761,GBP
75812,30338,EUR
75813,29582,EUR
75814,37537,GBP
75815,26646,USD
75816,11861,GBP
75817,23908,EUR
75818,48247,USD
75819,46765,USD
75820,18320,GBP
75821,19071,EUR
75822,38313,EUR
75823,41424,GBP
75824,48057,GBP
75825,44130,EUR
75826,40543,GBP
75827,27151,USD
75828,19248,GBP
75829,3747,EUR
75830,43294,GBP
75831,25262,EUR
75832,39457,USD
75833,13876,EUR
75834,6944,EUR
75835,21388,GBP
75836,45588,EUR
75837,26074,GBP
75838,16595,USD
75839,26299,USD
75840,36354,EUR
75841,25989,EUR
75842,39837,EUR
75843,49879,GBP
75844,14272,USD
75845,32699,EUR
75846,40173,GBP
75847,35676,USD
75848,10746,EUR
75849,3954,USD
75850,12367,USD
75851,10625,GBP
75852,32124,GBP
75853,15031,EUR
75854,35492,USD
75855,48364,GBP
75856,28345,USD
75857,28561,USD
75858,47432,EUR
75859,19053,USD
75860,12059,USD
75861,3780,GBP
75862,3604,USD
75863,48638,USD
75864,22689,USD
75865,856,USD
75866,42075,EUR
75867,19883,GBP
75868,37767,EUR
75869,45234,GBP
75870,34507,USD
75871,30149,EUR
75872,25192,GBP
75873,24596,USD
75874,14217,USD
75875,34388,EUR
75876,41758,USD
75877,3047,USD
75878,37832,GBP
75879,27339,GBP
75880,12027,USD
75881,18486,USD
75882,48226,USD
75883,12452,GBP
75884,31491,EUR
75885,42273,GBP
75886,48598,EUR
75887,10484,EUR
75888,2026,GBP
75889,13348,USD
75890,8003,GBP
75891,24785,GBP
75892,46852,EUR
75893,3779,USD
75894,45517,USD
75895,45613,EUR
75896,21725,GBP
75897,674,EUR
75898,38911,GBP
75899,17873,GBP
75900,1523,USD
75901,761,GBP
75902,22303,GBP
75903,21059,GBP
75904,22211,EUR
75905,32592,GBP
75906,33281,GBP
75907,4257,EUR
75908,40109,GBP
75909,2497,GBP
75910,24729,GBP
75911,23690,EUR
75912,24727,GBP
75913,3259,EUR
75914,36205,GBP
75915,19761,GBP
75916,20954,GBP
75917,46542,USD
75918,35329,EUR
75919,48882,EUR
75920,45657,USD
75921,21250,USD
75922,45813,EUR
75923,38171,EUR
75924,17279,EUR
75925,31440,USD
75926,49482,USD
75927,21933,USD
75928,11120,EUR
75929,24315,USD
75930,32229,USD
75931,42006,EUR
75932,2474,EUR
75933,8716,USD
75934,28204,USD
75935,11346,EUR
75936,35233,GBP
75937,41243,USD
75938,16043,GBP
75939,48273,EUR
75940,10006,EUR
75941,29415,USD
75942,39177,GBP
75943,13808,USD
75944,2734,EUR
75945,28489,GBP
75946,4464,EUR
75947,8169,GBP
75948,20549,EUR
75949,46617,USD
75950,9748,GBP
75951,42951,GBP
75952,6685,EUR
75953,20330,GBP
75954,22661,EUR
75955,2163,GBP
75956,34291,GBP
75957,6065,USD
75958,19461,GBP
75959,4237,GBP
75960,34180,EUR
75961,36980,USD
75962,8368,GBP
75963,48480,USD
75964,34598,GBP
75965,13294,EUR
75966,42393,GBP
75967,23376,GBP
75968,7375,EUR
75969,25829,GBP
75970,27761,EUR
75971,4528,USD
75972,47859,USD
75973,35124,USD
75974,32095,USD
75975,20838,GBP
75976,19120,GBP
75977,45475,GBP
75978,22855,USD
75979,43835,USD
75980,18120,GBP
75981,33114,GBP
75982,13358,EUR
75983,5483,EUR
75984,20215,GBP
75985,37151,USD
75986,13658,EUR
75987,45081,EUR
75988,36698,EUR
75989,22770,USD
75990,15438,GBP
75991,30592,USD
75992,6776,EUR
75993,24540,GBP
75994,11956,GBP
75995,3032,EUR
75996,12795,EUR
75997,46006,USD
75998,46605,EUR
75999,21667,USD
76000,16341,USD
76001,15451,GBP
76002,25400,USD
76003,41186,EUR
76004,29643,GBP
76005,8644,GBP
76006,10783,USD
76007,38259,USD
76008,43510,EUR
76009,27222,EUR
76010,10748,EUR
76011,25326,GBP
76012,40961,EUR
76013,43939,EUR
76014,12640,GBP
76015,33584,USD
76016,25392,USD
76017,30259,GBP
76018,5201,EUR
76019,46611,GBP
76020,47403,USD
76021,31803,EUR
76022,7439,EUR
76023,19815,USD
76024,27410,USD
76025,37926,EUR
76026,18165,EUR
76027,44677,EUR
76028,47794,EUR
76029,15264,EUR
76030,37119,GBP
76031,1100,EUR
76032,2231,GBP
76033,17847,EUR
76034,16674,EUR
76035,6417,USD
76036,42805,USD
76037,45903,EUR
76038,41461,GBP
76039,32398,GBP
76040,648,USD
76041,45702,EUR
76042,30965,GBP
76043,4425,EUR
76044,13089,GBP
76045,45663,EUR
76046,37843,EUR
76047,36648,EUR
76048,23272,GBP
76049,7744,GBP
76050,7820,EUR
76051,12802,EUR
76052,42176,EUR
76053,6284,EUR
76054,30098,USD
76055,2851,GBP
76056,3890,GBP
76057,18493,EUR
76058,45981,GBP
76059,47760,USD
76060,47249,GBP
76061,6096,GBP
76062,32481,USD
76063,25866,EUR
76064,2095,GBP
76065,29548,EUR
76066,5857,EUR
76067,27130,USD
76068,31737,GBP
76069,45063,GBP
76070,28160,EUR
76071,13364,GBP
76072,18113,USD
76073,19817,EUR
76074,11428,EUR
76075,24912,GBP
76076,14677,USD
76077,15157,GBP
76078,17091,USD
76079,14704,GBP
76080,41956,GBP
76081,32631,EUR
76082,23944,GBP
76083,39075,EUR
76084,15445,GBP
76085,41561,EUR
76086,31451,USD
76087,49674,USD
76088,18510,GBP
76089,29913,USD
76090,17690,USD
76091,12291,USD
76092,31031,EUR
76093,12024,EUR
76094,1253,EUR
76095,16149,USD
76096,34905,USD
76097,30432,EUR
76098,38153,GBP
76099,33137,EUR
76100,32670,EUR
76101,42213,GBP
76102,27827,USD
76103,39827,USD
76104,49964,GBP
76105,13240,USD
76106,44026,USD
76107,1437,USD
76108,11634,EUR
76109,34395,GBP
76110,487,EUR
76111,33077,EUR
76112,18353,GBP
76113,49421,GBP
76114,3101,USD
76115,37056,EUR
76116,3460,USD
76117,22004,GBP
76118,32114,GBP
76119,33608,GBP
76120,43795,GBP
76121,4603,USD
76122,21081,EUR
76123,45858,GBP
76124,34234,GBP
76125,13475,GBP
76126,8695,USD
76127,37147,EUR
76128,10014,GBP
76129,17468,USD
76130,1719,EUR
76131,13794,GBP
76132,5340,GBP
76133,44649,USD
76134,27990,USD
76135,40562,GBP
76136,37030,EUR
76137,41847,GBP
76138,12823,GBP
76139,40033,GBP
76140,6393,GBP
76141,42193,EUR
76142,27659,GBP
76143,32887,GBP
76144,41008,GBP
76145,17965,EUR
76146,44490,EUR
76147,45802,USD
76148,27575,EUR
76149,274,GBP
76150,8161,USD
76151,45338,USD
76152,42017,USD
76153,17916,GBP
76154,45146,EUR
76155,49003,GBP
76156,47076,EUR
76157,21336,USD
76158,7485,EUR
76159,17655,GBP
76160,36289,EUR
76161,42539,EUR
76162,28341,USD
76163,6429,GBP
76164,1038,EUR
76165,48268,GBP
76166,44942,USD
76167,12055,EUR
76168,9572,EUR
76169,43097,GBP
76170,42009,GBP
76171,26579,EUR
76172,47944,EUR
76173,13154,EUR
76174,30994,USD
76175,41979,GBP
76176,3129,USD
76177,20723,GBP
76178,18646,USD
76179,21180,EUR
76180,42605,GBP
76181,13371,GBP
76182,30031,USD
76183,47356,EUR
76184,14828,EUR
76185,16986,GBP
76186,30631,EUR
76187,25429,USD
76188,40420,USD
76189,12720,EUR
76190,48928,EUR
76191,21926,GBP
76192,37042,GBP
76193,39119,GBP
76194,31229,EUR
76195,1428,USD
76196,25265,EUR
76197,29004,USD
76198,25727,EUR
76199,35737,GBP
76200,29865,EUR
76201,23110,USD
76202,6257,EUR
76203,44990,GBP
76204,20838,USD
76205,32317,GBP
76206,20528,EUR
76207,21314,EUR
76208,1735,USD
76209,6932,GBP
76210,48694,USD
76211,16964,GBP
76212,48516,GBP
76213,26351,GBP
76214,18425,EUR
76215,44313,EUR
76216,21351,EUR
76217,46840,EUR
76218,27932,EUR
76219,6304,GBP
76220,46116,EUR
76221,17175,USD
76222,45963,USD
76223,44030,GBP
76224,48782,USD
76225,23784,GBP
76226,33345,EUR
76227,20904,EUR
76228,34767,USD
76229,1336,USD
76230,29974,EUR
76231,13025,GBP
76232,49247,GBP
76233,11694,USD
76234,8786,GBP
76235,11723,USD
76236,10610,USD
76237,5691,EUR
76238,33992,GBP
76239,4181,GBP
76240,38967,GBP
76241,5891,GBP
76242,26896,USD
76243,37890,USD
76244,3948,GBP
76245,40622,EUR
76246,42422,EUR
76247,38860,EUR
76248,35901,EUR
76249,12721,EUR
76250,40165,USD
76251,39858,GBP
76252,48179,GBP
76253,25791,GBP
76254,30820,GBP
76255,39319,USD
76256,3312,EUR
76257,13989,EUR
76258,48332,EUR
76259,10934,EUR
76260,45140,EUR
76261,25081,USD
76262,31671,USD
76263,6906,EUR
76264,36380,USD
76265,21759,EUR
76266,1317,EUR
76267,4390,GBP
76268,1882,GBP
76269,9285,USD
76270,47223,GBP
76271,12341,GBP
76272,37747,GBP
76273,30931,EUR
76274,10564,EUR
76275,115,GBP
76276,21896,USD
76277,13610,USD
76278,11020,GBP
76279,15582,USD
76280,30581,EUR
76281,29867,USD
76282,13835,EUR
76283,1263,GBP
76284,24438,USD
76285,29967,GBP
76286,20482,USD
76287,47337,USD
76288,41432,GBP
76289,9934,EUR
76290,9795,GBP
76291,32913,EUR
76292,13971,USD
76293,41415,USD
76294,49998,EUR
76295,11586,USD
76296,25013,EUR
76297,17067,USD
76298,18636,EUR
76299,40717,USD
76300,31948,EUR
76301,40660,USD
76302,12808,GBP
76303,36281,GBP
76304,40070,GBP
76305,45973,USD
76306,1468,EUR
76307,11762,USD
76308,12797,USD
76309,11707,EUR
76310,40113,USD
76311,17695,GBP
76312,26421,USD
76313,34946,USD
76314,37020,EUR
76315,18760,EUR
76316,6678,EUR
76317,18929,USD
76318,11468,USD
76319,40877,USD
76320,720,GBP
76321,45709,USD
76322,39555,EUR
76323,27659,EUR
76324,13413,GBP
76325,37087,GBP
76326,13188,GBP
76327,11784,USD
76328,6107,EUR
76329,25145,USD
76330,841,EUR
76331,35538,EUR
76332,6570,USD
76333,43676,USD
76334,11022,EUR
76335,37351,GBP
76336,30930,USD
76337,1586,GBP
76338,21826,USD
76339,13920,EUR
76340,41917,USD
76341,32180,EUR
76342,4294,EUR
76343,21578,GBP
76344,10817,GBP
76345,15921,GBP
76346,49780,USD
76347,3374,USD
76348,26774,USD
76349,11474,USD
76350,49263,EUR
76351,12275,EUR
76352,28322,USD
76353,32610,USD
76354,49848,GBP
76355,25461,USD
76356,49438,USD
76357,35090,EUR
76358,24772,USD
76359,20073,EUR
76360,11612,EUR
76361,12265,USD
76362,21207,USD
76363,35007,EUR
76364,26077,GBP
76365,44889,GBP
76366,18134,EUR
76367,19691,EUR
76368,19777,GBP
76369,49954,EUR
76370,17067,GBP
76371,5021,USD
76372,15937,EUR
76373,19528,USD
76374,35208,USD
76375,27113,USD
76376,12966,EUR
76377,15481,GBP
76378,4700,EUR
76379,48590,EUR
76380,985,GBP
76381,3346,EUR
76382,41552,USD
76383,3154,EUR
76384,34678,GBP
76385,15331,EUR
76386,21745,USD
76387,1341,GBP
76388,5668,USD
76389,26217,EUR
76390,23075,GBP
76391,32050,EUR
76392,4936,USD
76393,48312,EUR
76394,19377,USD
76395,43451,EUR
76396,4747,USD
76397,37322,EUR
76398,28363,EUR
76399,18959,GBP
76400,36939,USD
76401,40862,GBP
76402,9979,EUR
76403,47223,EUR
76404,32627,USD
76405,49970,USD
76406,21672,USD
76407,36845,USD
76408,8095,USD
76409,15751,EUR
76410,3231,EUR
76411,31710,GBP
76412,44956,USD
76413,28604,EUR
76414,27364,GBP
76415,15041,EUR
76416,17893,USD
76417,8943,USD
76418,37804,GBP
76419,13681,USD
76420,16870,USD
76421,30434,USD
76422,21293,EUR
76423,25145,USD
76424,47842,GBP
76425,3739,EUR
76426,37136,USD
76427,10416,USD
76428,42667,GBP
76429,26189,GBP
76430,463,GBP
76431,7381,USD
76432,21669,EUR
76433,21113,USD
76434,19586,USD
76435,25466,USD
76436,39212,USD
76437,49120,USD
76438,17095,GBP
76439,12383,USD
76440,39083,GBP
76441,40143,USD
76442,49854,USD
76443,11442,GBP
76444,9122,GBP
76445,43718,USD
76446,24780,USD
76447,48664,GBP
76448,13480,EUR
76449,37694,EUR
76450,36181,EUR
76451,27740,USD
76452,28466,USD
76453,11449,EUR
76454,9611,USD
76455,9150,GBP
76456,13465,GBP
76457,21145,USD
76458,38492,USD
76459,9817,GBP
76460,31322,EUR
76461,27035,USD
76462,5322,GBP
76463,25335,USD
76464,35468,EUR
76465,16027,USD
76466,16167,EUR
76467,35943,GBP
76468,37401,USD
76469,37644,USD
76470,3939,GBP
76471,35766,GBP
76472,5360,GBP
76473,26748,GBP
76474,46793,GBP
76475,20874,GBP
76476,35295,EUR
76477,41564,EUR
76478,48060,GBP
76479,16930,GBP
76480,45255,GBP
76481,19305,EUR
76482,48229,EUR
76483,39772,USD
76484,43856,EUR
76485,29713,USD
76486,44435,USD
76487,39845,EUR
76488,20981,GBP
76489,30165,EUR
76490,12831,GBP
76491,5093,EUR
76492,34343,USD
76493,25615,GBP
76494,20391,GBP
76495,27546,USD
76496,10537,EUR
76497,17393,GBP
76498,35448,EUR
76499,37236,GBP
76500,32613,GBP
76501,21637,EUR
76502,5783,EUR
76503,48844,EUR
76504,13371,USD
76505,634,USD
76506,32937,EUR
76507,45775,EUR
76508,23169,USD
76509,27885,EUR
76510,43552,EUR
76511,7401,GBP
76512,24615,EUR
76513,3880,USD
76514,1639,GBP
76515,43714,USD
76516,37057,GBP
76517,34334,EUR
76518,40001,EUR
76519,39923,GBP
76520,45830,GBP
76521,31672,USD
76522,10044,GBP
76523,35242,GBP
76524,11661,EUR
76525,31384,GBP
76526,6800,GBP
76527,17969,EUR
76528,24548,EUR
76529,47561,GBP
76530,9854,EUR
76531,36677,GBP
76532,30981,GBP
76533,31963,EUR
76534,14638,USD
76535,41228,USD
76536,6627,EUR
76537,25033,EUR
76538,48153,GBP
76539,1158,USD
76540,49323,EUR
76541,9890,GBP
76542,15444,USD
76543,40145,EUR
76544,11426,EUR
76545,21713,USD
76546,40813,EUR
76547,4164,EUR
76548,37215,EUR
76549,26244,USD
76550,35977,GBP
76551,549,EUR
76552,21444,USD
76553,20298,USD
76554,43210,EUR
76555,36714,EUR
76556,8611,USD
76557,33476,GBP
76558,1540,GBP
76559,12705,GBP
76560,45316,USD
76561,8224,USD
76562,24251,EUR
76563,34065,EUR
76564,5441,EUR
76565,45187,EUR
76566,7513,EUR
76567,8931,USD
76568,47882,GBP
76569,47049,USD
76570,26211,USD
76571,23665,GBP
76572,3587,USD
76573,47469,EUR
76574,25997,GBP
76575,14498,GBP
76576,4889,GBP
76577,11836,EUR
76578,15988,USD
76579,13483,USD
76580,33482,GBP
76581,49832,USD
76582,3046,GBP
76583,43071,GBP
76584,36879,USD
76585,29080,USD
76586,30851,USD
76587,1416,USD
76588,19253,USD
76589,5736,GBP
76590,34148,GBP
76591,10970,GBP
76592,45106,GBP
76593,42379,EUR
76594,27203,GBP
76595,13186,EUR
76596,1653,USD
76597,23422,EUR
76598,43245,GBP
76599,9114,EUR
76600,5419,GBP
76601,29638,GBP
76602,34153,GBP
76603,36332,USD
76604,44309,GBP
76605,28872,EUR
76606,49150,USD
76607,13037,USD
76608,35321,USD
76609,42434,GBP
76610,1583,USD
76611,39423,EUR
76612,31119,USD
76613,16923,EUR
76614,10569,GBP
76615,9050,EUR
76616,4776,GBP
76617,31570,EUR
76618,22176,EUR
76619,27346,EUR
76620,8962,GBP
76621,42945,EUR
76622,12770,USD
76623,46601,USD
76624,37426,EUR
76625,3102,USD
76626,6096,USD
76627,34393,GBP
76628,40314,GBP
76629,27772,GBP
76630,35162,GBP
76631,14469,GBP
76632,23572,USD
76633,5656,USD
76634,32178,EUR
76635,25250,EUR
76636,21811,EUR
76637,44200,EUR
76638,5874,EUR
76639,912,USD
76640,7092,USD
76641,48872,GBP
76642,21867,GBP
76643,9081,GBP
76644,25083,GBP
76645,11052,EUR
76646,44209,USD
76647,1291,USD
76648,23216,USD
76649,38627,USD
76650,34966,USD
76651,11599,GBP
76652,4585,EUR
76653,37994,GBP
76654,12574,USD
76655,48454,EUR
76656,32418,GBP
76657,2021,GBP
76658,25282,EUR
76659,12343,EUR
76660,4889,EUR
76661,18275,GBP
76662,15351,USD
76663,10863,GBP
76664,13928,GBP
76665,38352,EUR
76666,35280,GBP
76667,30986,EUR
76668,40126,USD
76669,12462,EUR
76670,48895,USD
76671,44271,USD
76672,309,USD
76673,19166,GBP
76674,5659,EUR
76675,23362,USD
76676,20935,USD
76677,10074,GBP
76678,49180,USD
76679,48739,EUR
76680,11182,USD
76681,16734,GBP
76682,43701,USD
76683,2975,GBP
76684,8684,EUR
76685,37116,GBP
76686,47917,USD
76687,15404,USD
76688,6074,EUR
76689,43411,EUR
76690,5334,EUR
76691,25113,USD
76692,11028,USD
76693,37719,USD
76694,12519,EUR
76695,684,EUR
76696,36784,USD
76697,14428,USD
76698,23669,USD
76699,30822,USD
76700,7035,USD
76701,32036,GBP
76702,30562,USD
76703,16740,GBP
76704,32726,EUR
76705,9820,EUR
76706,29873,EUR
76707,49636,EUR
76708,9369,GBP
76709,11223,EUR
76710,27335,USD
76711,33974,EUR
76712,48585,EUR
76713,2569,EUR
76714,8716,USD
76715,13441,USD
76716,16549,USD
76717,38071,EUR
76718,33027,USD
76719,10951,USD
76720,27823,EUR
76721,2722,GBP
76722,5559,GBP
76723,43605,USD
76724,20914,USD
76725,27991,GBP
76726,38391,GBP
76727,48386,GBP
76728,3344,GBP
76729,47331,GBP
76730,7139,USD
76731,39718,EUR
76732,34800,GBP
76733,5813,EUR
76734,10635,EUR
76735,48954,USD
76736,996,USD
76737,15827,USD
76738,20382,GBP
76739,41377,GBP
76740,48402,EUR
76741,5173,USD
76742,45791,EUR
76743,40107,GBP
76744,41939,USD
76745,27758,GBP
76746,42760,GBP
76747,38147,USD
76748,11358,EUR
76749,24103,GBP
76750,37278,EUR
76751,35464,EUR
76752,6507,EUR
76753,13616,USD
76754,42548,GBP
76755,305,USD
76756,23300,GBP
76757,44195,GBP
76758,40093,GBP
76759,18440,GBP
76760,22465,GBP
76761,38299,EUR
76762,2422,EUR
76763,32591,USD
76764,8330,EUR
76765,2496,EUR
76766,44356,EUR
76767,30827,EUR
76768,13218,USD
76769,1570,GBP
76770,18553,EUR
76771,36928,EUR
76772,24880,USD
76773,1419,USD
76774,14846,USD
76775,38470,EUR
76776,34716,EUR
76777,32697,GBP
76778,38940,USD
76779,36080,EUR
76780,46851,USD
76781,11512,USD
76782,33826,GBP
76783,33468,EUR
76784,1596,EUR
76785,47435,USD
76786,12263,GBP
76787,7726,EUR
76788,44429,GBP
76789,18303,USD
76790,33006,USD
76791,12888,EUR
76792,4364,USD
76793,30887,GBP
76794,20370,USD
76795,23613,EUR
76796,26878,EUR
76797,30459,USD
76798,33825,GBP
76799,26889,USD
76800,23256,USD
76801,35041,EUR
76802,28977,EUR
76803,41774,USD
76804,30534,GBP
76805,42849,GBP
76806,34353,EUR
76807,16522,EUR
76808,11897,USD
76809,9398,EUR
76810,18209,GBP
76811,24580,USD
76812,23247,EUR
76813,34494,EUR
76814,12432,USD
76815,15562,USD
76816,8286,EUR
76817,19439,USD
76818,9030,USD
76819,34089,GBP
76820,40377,GBP
76821,33603,GBP
76822,2690,EUR
76823,44338,EUR
76824,42365,USD
76825,27226,EUR
76826,8559,GBP
76827,15746,EUR
76828,3929,EUR
76829,2618,GBP
76830,14887,EUR
76831,14251,USD
76832,6451,GBP
76833,36324,GBP
76834,15542,EUR
76835,16498,GBP
76836,18774,GBP
76837,10392,USD
76838,10038,EUR
76839,44370,USD
76840,33862,USD
76841,41268,GBP
76842,22000,GBP
76843,19129,GBP
76844,39633,USD
76845,33319,USD
76846,23190,GBP
76847,22332,GBP
76848,17256,EUR
76849,28347,EUR
76850,31224,EUR
76851,13819,EUR
76852,22689,GBP
76853,943,USD
76854,16849,EUR
76855,18903,EUR
76856,40388,GBP
76857,23340,GBP
76858,4809,EUR
76859,9819,USD
76860,8052,USD
76861,10524,EUR
76862,33055,USD
76863,45049,USD
76864,41630,EUR
76865,25053,EUR
76866,5028,GBP
76867,38027,EUR
76868,26881,EUR
76869,17488,GBP
76870,28263,USD
76871,34190,GBP
76872,20589,GBP
76873,8839,USD
76874,26265,USD
76875,28461,GBP
76876,44985,EUR
76877,9753,USD
76878,43967,USD
76879,2227,EUR
76880,10472,EUR
76881,11924,GBP
76882,17074,EUR
76883,35926,USD
76884,7255,USD
76885,3574,EUR
76886,15592,GBP
76887,45863,GBP
76888,49073,USD
76889,41079,GBP
76890,17889,EUR
76891,45882,USD
76892,26921,GBP
76893,46458,GBP
76894,30690,USD
76895,42064,GBP
76896,28278,EUR
76897,4383,GBP
76898,9645,GBP
76899,6613,GBP
76900,3264,USD
76901,22962,GBP
76902,7874,EUR
76903,33313,EUR
76904,30725,GBP
76905,651,EUR
76906,41107,EUR
76907,44179,USD
76908,13194,USD
76909,28831,EUR
76910,6969,USD
76911,49222,GBP
76912,24004,EUR
76913,20515,EUR
76914,30407,EUR
76915,16443,GBP
76916,30642,USD
76917,30771,GBP
76918,31008,USD
76919,37457,USD
76920,5206,USD
76921,9007,EUR
76922,36224,GBP
76923,38438,GBP
76924,42999,EUR
76925,6261,USD
76926,16915,USD
76927,34258,USD
76928,16978,EUR
76929,26694,EUR
76930,42352,GBP
76931,24339,USD
76932,34645,EUR
76933,15191,USD
76934,38349,GBP
76935,6084,USD
76936,22265,GBP
76937,21132,GBP
76938,44134,GBP
76939,43438,USD
76940,10392,USD
76941,5869,EUR
76942,47973,EUR
76943,29207,GBP
76944,22098,EUR
76945,36855,USD
76946,47208,GBP
76947,26863,EUR
76948,37567,GBP
76949,33563,USD
76950,45063,USD
76951,43957,EUR
76952,563,EUR
76953,23520,USD
76954,39798,EUR
76955,15349,EUR
76956,9796,USD
76957,1760,EUR
76958,13857,USD
76959,11554,USD
76960,39187,GBP
76961,26676,GBP
76962,944,EUR
76963,2763,USD
76964,27624,GBP
76965,45643,USD
76966,7323,USD
76967,10705,GBP
76968,44298,GBP
76969,8386,USD
76970,47342,EUR
76971,30823,USD
76972,44667,GBP
76973,2235,GBP
76974,45466,EUR
76975,32940,EUR
76976,8712,USD
76977,28238,EUR
76978,31062,USD
76979,38693,GBP
76980,31236,EUR
76981,42037,USD
76982,31625,EUR
76983,40101,USD
76984,28404,USD
76985,18096,USD
76986,6032,USD
76987,38726,USD
76988,48245,EUR
76989,1690,GBP
76990,32246,EUR
76991,36376,USD
76992,25410,GBP
76993,22579,EUR
76994,35449,USD
76995,33121,EUR
76996,33002,EUR
76997,24846,GBP
76998,8393,USD
76999,22127,GBP
77000,9333,USD
77001,2847,GBP
77002,34208,EUR
77003,34886,USD
77004,7428,GBP
77005,17732,USD
77006,9565,USD
77007,2310,GBP
77008,38326,EUR
77009,24640,USD
77010,13145,EUR
77011,35616,USD
77012,46141,GBP
77013,25082,EUR
77014,3118,GBP
77015,8535,EUR
77016,37254,EUR
77017,38316,EUR
77018,33954,USD
77019,10624,GBP
77020,35663,USD
77021,26018,GBP
77022,43904,EUR
77023,19709,EUR
77024,38195,USD
77025,11781,USD
77026,45042,GBP
77027,4690,EUR
77028,22255,GBP
77029,24167,EUR
77030,32150,EUR
77031,13281,EUR
77032,43229,EUR
77033,26377,GBP
77034,13402,USD
77035,13650,USD
77036,34634,USD
77037,7766,EUR
77038,31743,USD
77039,2383,GBP
77040,30152,USD
77041,32620,GBP
77042,30022,EUR
77043,9122,GBP
77044,4241,GBP
77045,22581,USD
77046,46483,GBP
77047,38705,USD
77048,40189,USD
77049,46477,USD
77050,10767,EUR
77051,1186,GBP
77052,33919,EUR
77053,20925,USD
77054,14756,GBP
77055,10617,USD
77056,36971,EUR
77057,31318,EUR
77058,40645,GBP
77059,22336,GBP
77060,19930,GBP
77061,46666,USD
77062,15149,GBP
77063,16512,GBP
77064,16496,USD
77065,26160,USD
77066,16198,USD
77067,27323,GBP
77068,38871,EUR
77069,32297,EUR
77070,44166,USD
77071,15396,USD
77072,18954,EUR
77073,27382,USD
77074,3561,GBP
77075,18059,GBP
77076,43050,USD
77077,46546,EUR
77078,7108,USD
77079,46564,GBP
77080,1267,GBP
77081,47760,USD
77082,44732,GBP
